timestamp,order_id,position_id,track_id,side,qty,entry_price,exit_price,tp_price,sl_price,duration_sec,gross_pnl,commission,net_pnl,close_reason,balance
2026-09-06 19:13:04.002,360287970300000269,360287970300000265,A,SELL,0.1,4376.13,4376.25,4374.13,4376.25,0.0,-1.20,0.70,-1.90,STOP_LOSS,4931.16
2026-09-06 19:13:04.067,360287970300000279,360287970300000278,A,SELL,0.1,4375.19,4374.19,4373.19,4374.19,0.0,10.00,0.70,9.30,RATCHET_WIN,4940.46
2026-09-06 19:13:04.093,360287970300000287,360287970300000286,A,SELL,0.1,4372.89,4370.89,4370.89,4371.89,0.0,20.00,0.70,19.30,WIN_TP,4959.76
2026-09-06 19:13:04.158,360287970300000298,360287970300000297,A,SELL,0.1,4370.73,4368.73,4368.73,4369.73,0.0,20.00,0.70,19.30,WIN_TP,4979.06
2026-09-06 19:13:04.555,360287970300000309,360287970300000308,A,SELL,0.1,4372.04,4370.04,4370.04,4371.04,0.0,20.00,0.70,19.30,WIN_TP,4998.36
2026-09-06 19:13:04.903,360287970300000333,360287970300000324,A,SELL,0.1,4368.40,4366.40,4366.40,4367.40,0.0,20.00,0.70,19.30,WIN_TP,5017.66
2026-09-06 19:13:05.044,360287970300000347,360287970300000340,A,SELL,0.1,4370.31,4369.81,4368.31,4369.81,0.0,5.00,0.70,4.30,RATCHET_WIN,5021.96
2026-09-06 19:13:06.666,360287970300000354,360287970300000350,A,SELL,0.1,4378.08,4376.08,4376.08,4377.08,0.0,20.00,0.70,19.30,WIN_TP,5041.26
2026-09-06 19:13:06.970,360287970300000374,360287970300000370,A,SELL,0.1,4380.13,4378.13,4378.13,4379.13,0.0,20.00,0.70,19.30,WIN_TP,5060.56
2026-09-06 19:13:07.112,360287970300000380,360287970300000379,A,SELL,0.1,4380.37,4378.37,4378.37,4379.37,0.0,20.00,0.70,19.30,WIN_TP,5079.86
2026-09-06 19:13:07.610,360287970300000396,360287970300000392,A,BUY,0.1,4379.71,4381.62,4381.62,4380.71,0.0,19.10,0.70,18.40,WIN_TP,5098.26
2026-09-06 19:13:08.019,360287970300000412,360287970300000408,A,SELL,0.1,4374.32,4372.32,4372.32,4373.32,0.0,20.00,0.70,19.30,WIN_TP,5117.56
2026-09-06 19:13:08.139,360287970300000430,360287970300000421,A,SELL,0.1,4370.83,4370.95,4368.83,4370.95,0.0,-1.20,0.70,-1.90,STOP_LOSS,5115.66
2026-09-06 19:13:08.166,360287970300000448,360287970300000445,A,SELL,0.1,4370.57,4370.07,4368.57,4370.07,0.0,5.00,0.70,4.30,RATCHET_WIN,5119.96
2026-09-06 19:13:08.275,360287970300000465,360287970300000463,A,SELL,0.1,4372.99,4370.99,4370.99,4371.99,0.0,20.00,0.70,19.30,WIN_TP,5139.26
2026-09-06 19:13:08.505,360287970300000482,360287970300000479,A,SELL,0.1,4372.75,4372.25,4370.75,4372.25,0.0,5.00,0.70,4.30,RATCHET_WIN,5143.56
2026-09-06 19:13:08.541,360287970300000493,360287970300000491,A,SELL,0.1,4367.54,4367.66,4365.54,4367.66,0.0,-1.20,0.70,-1.90,STOP_LOSS,5141.66
2026-09-06 19:13:08.595,360287970300000505,360287970300000504,A,SELL,0.1,4356.94,4357.06,4354.94,4357.06,0.0,-1.20,0.70,-1.90,STOP_LOSS,5139.76
2026-09-06 19:13:08.783,360287970300000521,360287970300000516,A,SELL,0.1,4367.24,4366.74,4365.24,4366.74,0.0,5.00,0.70,4.30,RATCHET_WIN,5144.06
2026-09-06 19:13:08.799,360287970300000531,360287970300000530,A,SELL,0.1,4364.42,4364.54,4362.42,4364.54,0.0,-1.20,0.70,-1.90,STOP_LOSS,5142.16
2026-09-06 19:13:08.903,360287970300000543,360287970300000542,A,SELL,0.1,4360.03,4358.03,4358.03,4359.03,0.0,20.00,0.70,19.30,WIN_TP,5161.46
2026-09-06 19:13:08.919,360287970300000553,360287970300000549,A,SELL,0.1,4356.15,4354.15,4354.15,4355.15,0.0,20.00,0.70,19.30,WIN_TP,5180.76
2026-09-06 19:13:08.957,360287970300000568,360287970300000561,A,SELL,0.1,4336.83,4336.95,4334.83,4336.95,0.0,-1.20,0.70,-1.90,STOP_LOSS,5178.86
2026-09-06 19:13:08.996,360287970300000587,360287970300000584,A,SELL,0.1,4331.23,4331.35,4329.23,4331.35,0.0,-1.20,0.70,-1.90,STOP_LOSS,5176.96
2026-09-06 19:13:09.344,360287970300000601,360287970300000595,A,SELL,0.1,4339.23,4339.35,4337.23,4339.35,0.0,-1.20,0.70,-1.90,STOP_LOSS,5175.06
2026-09-06 19:13:10.164,360287970300000616,360287970300000614,A,SELL,0.1,4358.31,4356.31,4356.31,4357.31,0.0,20.00,0.70,19.30,WIN_TP,5194.36
2026-09-06 19:13:10.255,360287970300000623,360287970300000621,A,BUY,0.1,4363.36,4365.27,4365.27,4364.36,0.0,19.10,0.70,18.40,WIN_TP,5212.76
2026-09-06 19:13:10.297,360287970300000633,360287970300000632,A,BUY,0.1,4366.57,4366.62,4368.48,4366.62,0.0,0.50,0.70,-0.20,BE_PROTECTED,5212.56
2026-09-06 19:13:10.328,360287970300000643,360287970300000641,A,BUY,0.1,4370.49,4370.28,4372.40,4370.28,0.0,-2.10,0.70,-2.80,STOP_LOSS,5209.76
2026-09-06 19:13:10.353,360287970300000661,360287970300000652,A,BUY,0.1,4371.64,4372.14,4373.55,4372.14,0.0,5.00,0.70,4.30,RATCHET_WIN,5214.06
2026-09-06 19:13:10.421,360287970300000670,360287970300000663,A,BUY,0.1,4368.90,4368.69,4370.81,4368.69,0.0,-2.10,0.70,-2.80,STOP_LOSS,5211.26
2026-09-06 19:13:10.523,360287970300000696,360287970300000687,A,BUY,0.1,4368.35,4368.40,4370.26,4368.40,0.0,0.50,0.70,-0.20,BE_PROTECTED,5211.06
2026-09-06 19:13:10.873,360287970300000015,360287970300000006,B,SELL,0.03,4423.57,4420.24,4420.24,4421.90,0.0,9.99,0.21,9.78,WIN_TP,4785.44
2026-09-06 19:13:10.984,360287970300000025,360287970300000022,B,SELL,0.03,4417.98,4418.10,4414.65,4418.10,0.0,-0.36,0.21,-0.57,STOP_LOSS,4784.87
2026-09-06 19:13:11.092,360287970300000030,360287970300000029,B,SELL,0.03,4420.54,4420.49,4417.21,4420.49,0.0,0.15,0.21,-0.06,BE_PROTECTED,4784.81
2026-09-06 19:13:11.223,360287970300000045,360287970300000038,B,SELL,0.03,4420.86,4417.53,4417.53,4419.19,0.1,9.99,0.21,9.78,WIN_TP,4794.59
2026-09-06 19:13:11.351,360287970300000064,360287970300000057,B,SELL,0.03,4416.03,4412.70,4412.70,4414.36,0.1,9.99,0.21,9.78,WIN_TP,4804.37
2026-09-06 19:13:11.381,360287970300000079,360287970300000072,B,SELL,0.03,4411.09,4411.04,4407.76,4411.04,0.0,0.15,0.21,-0.06,BE_PROTECTED,4804.31
2026-09-06 19:13:11.549,360287970300000098,360287970300000092,B,SELL,0.03,4397.55,4396.72,4394.22,4396.72,0.0,2.49,0.21,2.28,RATCHET_WIN,4806.59
2026-09-06 19:13:11.608,360287970300000121,360287970300000112,B,SELL,0.03,4396.94,4396.11,4393.61,4396.11,0.0,2.49,0.21,2.28,RATCHET_WIN,4808.87
2026-09-06 19:13:11.635,360287970300000137,360287970300000129,B,SELL,0.03,4385.02,4385.14,4381.69,4385.14,0.0,-0.36,0.21,-0.57,STOP_LOSS,4808.30
2026-09-06 19:13:11.651,360287970300000148,360287970300000143,B,SELL,0.03,4382.95,4381.28,4379.62,4381.28,0.0,5.01,0.21,4.80,RATCHET_WIN,4813.10
2026-09-06 19:13:11.735,360287970300000153,360287970300000152,B,SELL,0.03,4373.81,4373.76,4370.48,4373.76,0.0,0.15,0.21,-0.06,BE_PROTECTED,4813.04
2026-09-06 19:13:11.809,360287970300000173,360287970300000168,B,SELL,0.03,4380.55,4377.22,4377.22,4378.89,0.0,9.99,0.21,9.78,WIN_TP,4822.82
2026-09-06 19:13:12.108,360287970300000191,360287970300000183,B,SELL,0.03,4376.65,4376.77,4373.32,4376.77,0.0,-0.36,0.21,-0.57,STOP_LOSS,4822.25
2026-09-06 19:13:12.180,360287970300000217,360287970300000209,B,SELL,0.03,4370.52,4367.19,4367.19,4368.86,0.0,9.99,0.21,9.78,WIN_TP,4832.03
2026-09-06 19:13:12.210,360287970300000233,360287970300000225,B,SELL,0.03,4373.72,4370.39,4370.39,4372.06,0.0,9.99,0.21,9.78,WIN_TP,4841.81
2026-09-06 19:13:12.388,360287970300000243,360287970300000240,B,SELL,0.03,4376.68,4376.63,4373.35,4376.63,0.0,0.15,0.21,-0.06,BE_PROTECTED,4841.75
2026-09-06 19:13:12.399,360287970300000260,360287970300000251,B,SELL,0.03,4376.13,4376.25,4372.80,4376.25,0.0,-0.36,0.21,-0.57,STOP_LOSS,4841.18
2026-09-06 19:13:12.414,360287970300000269,360287970300000264,B,SELL,0.03,4375.19,4374.36,4371.86,4374.36,0.0,2.49,0.21,2.28,RATCHET_WIN,4843.46
2026-09-06 19:13:12.432,360287970300000275,360287970300000274,B,SELL,0.03,4372.89,4369.56,4369.56,4371.23,0.0,9.99,0.21,9.78,WIN_TP,4853.24
2026-09-06 19:13:12.457,360287970300000295,360287970300000286,B,SELL,0.03,4370.73,4369.90,4367.40,4369.90,0.0,2.49,0.21,2.28,RATCHET_WIN,4855.52
2026-09-06 19:13:12.669,360287970300000318,360287970300000311,B,SELL,0.03,4372.04,4370.38,4368.71,4370.38,0.0,4.98,0.21,4.77,RATCHET_WIN,4860.29
2026-09-06 19:13:12.848,360287970300000329,360287970300000328,B,SELL,0.03,4368.40,4365.07,4365.07,4366.73,0.0,9.99,0.21,9.78,WIN_TP,4870.07
2026-09-06 19:13:12.963,360287970300000353,360287970300000344,B,SELL,0.03,4370.31,4366.98,4366.98,4368.65,0.0,9.99,0.21,9.78,WIN_TP,4879.85
2026-09-06 19:13:13.918,360287970300000368,360287970300000362,B,SELL,0.03,4378.08,4377.25,4374.75,4377.25,0.0,2.49,0.21,2.28,RATCHET_WIN,4882.13
2026-09-06 19:13:14.213,360287970300000384,360287970300000377,B,SELL,0.03,4380.13,4380.08,4376.80,4380.08,0.1,0.15,0.21,-0.06,RATCHET_WIN,4882.07
2026-09-06 19:13:14.301,360287970300000401,360287970300000394,B,SELL,0.03,4380.37,4377.04,4377.04,4378.70,0.0,9.99,0.21,9.78,WIN_TP,4891.85
2026-09-06 19:13:14.776,360287970300000409,360287970300000407,B,BUY,0.03,4379.71,4380.54,4382.95,4380.54,0.0,2.49,0.21,2.28,RATCHET_WIN,4894.13
2026-09-06 19:13:15.142,360287970300000430,360287970300000421,B,SELL,0.03,4374.32,4373.49,4370.99,4373.49,0.0,2.49,0.21,2.28,RATCHET_WIN,4896.41
2026-09-06 19:13:15.224,360287970300000444,360287970300000438,B,SELL,0.03,4370.83,4370.95,4367.50,4370.95,0.0,-0.36,0.21,-0.57,STOP_LOSS,4895.84
2026-09-06 19:13:15.270,360287970300000465,360287970300000459,B,SELL,0.03,4370.57,4367.24,4367.24,4368.90,0.0,9.99,0.21,9.78,WIN_TP,4905.62
2026-09-06 19:13:15.360,360287970300000488,360287970300000481,B,SELL,0.03,4372.99,4372.16,4369.66,4372.16,0.0,2.49,0.21,2.28,RATCHET_WIN,4907.90
2026-09-06 19:13:15.529,360287970300000505,360287970300000502,B,SELL,0.03,4372.75,4369.42,4369.42,4371.09,0.0,9.99,0.21,9.78,WIN_TP,4917.68
2026-09-06 19:13:15.565,360287970300000518,360287970300000512,B,SELL,0.03,4367.54,4367.66,4364.21,4367.66,0.0,-0.36,0.21,-0.57,STOP_LOSS,4917.11
2026-09-06 19:13:15.601,360287970300000528,360287970300000526,B,SELL,0.03,4356.94,4357.06,4353.61,4357.06,0.0,-0.36,0.21,-0.57,STOP_LOSS,4916.54
2026-09-06 19:13:15.842,360287970300000542,360287970300000541,B,SELL,0.03,4367.24,4366.41,4363.91,4366.41,0.0,2.49,0.21,2.28,RATCHET_WIN,4918.82
2026-09-06 19:13:15.866,360287970300000565,360287970300000556,B,SELL,0.03,4364.42,4364.54,4361.09,4364.54,0.0,-0.36,0.21,-0.57,STOP_LOSS,4918.25
2026-09-06 19:13:15.956,360287970300000583,360287970300000580,B,SELL,0.03,4360.03,4356.70,4356.70,4358.36,0.0,9.99,0.21,9.78,WIN_TP,4928.03
2026-09-06 19:13:15.972,360287970300000598,360287970300000589,B,SELL,0.03,4356.15,4352.82,4352.82,4354.48,0.0,9.99,0.21,9.78,WIN_TP,4937.81
2026-09-06 19:13:16.000,360287970300000614,360287970300000612,B,SELL,0.03,4336.83,4336.95,4333.50,4336.95,0.0,-0.36,0.21,-0.57,STOP_LOSS,4937.24
2026-09-06 19:13:16.035,360287970300000622,360287970300000620,B,SELL,0.03,4331.23,4331.35,4327.90,4331.35,0.0,-0.36,0.21,-0.57,STOP_LOSS,4936.67
