timestamp_utc,epoch_ts,tick_total,tick_in_m1,tick_in_m5,bid,ask,spread_cents,spread_status,tick_delta_cents,tick_direction,disp_m1_cents,disp_m5_cents,tick_vel_per_sec,price_vel_cents_sec,pulse_move_cents,speed_tier,m5_open,m5_high,m5_low,m5_close,m5_ema9,m5_ema21,m5_ema_sep_cents,m5_trend,m5_range_cents,m1_open,m1_high,m1_low,m1_close,m1_elapsed_sec,shield_status,m1_range_cents,m1_body_cents,m1_uwick_cents,m1_lwick_cents,m1_uwick_pct,m1_lwick_pct,opp_wick_pct,wick_gate_status,breakout_trigger,dist_to_trigger_cents,breakout_triggered,recommended_track,active_pos_count,used_margin,margin_buffer,loss_floor_buffer,signal_valid,decision_reason
2026-09-04 21:02:49.735,1788555769.736,77202,93,330,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.8,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,49,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:50.836,1788555770.836,77203,94,331,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,50,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:51.343,1788555771.343,77204,95,332,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,51,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:51.892,1788555771.892,77205,96,333,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,51,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:52.554,1788555772.555,77206,97,334,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,52,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:53.195,1788555773.195,77207,98,335,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,53,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:53.709,1788555773.710,77208,99,336,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,53,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:54.717,1788555774.718,77209,100,337,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,54,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:55.222,1788555775.223,77210,101,338,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,55,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:55.725,1788555775.725,77211,102,339,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,55,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:56.225,1788555776.226,77212,103,340,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,56,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:56.730,1788555776.731,77213,104,341,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,56,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:57.232,1788555777.233,77214,105,342,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,57,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:57.734,1788555777.734,77215,106,343,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.7,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,57,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:58.236,1788555778.236,77216,107,344,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,3.8,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,58,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:58.737,1788555778.738,77217,108,345,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,58,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:59.239,1788555779.239,77218,109,346,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,59,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:02:59.741,1788555779.741,77219,110,347,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,59,CLEARED_>=20s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH
2026-09-04 21:03:00.247,1788555780.248,77220,1,348,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,0,ACTIVE_0s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_0s
2026-09-04 21:03:00.742,1788555780.743,77221,2,349,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,0,ACTIVE_0s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_0s
2026-09-04 21:03:01.244,1788555781.244,77222,3,350,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,1,ACTIVE_1s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_1s
2026-09-04 21:03:01.746,1788555781.747,77223,4,351,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,1,ACTIVE_1s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_1s
2026-09-04 21:03:02.248,1788555782.249,77224,5,352,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,2,ACTIVE_2s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_2s
2026-09-04 21:03:02.750,1788555782.751,77225,6,353,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,2,ACTIVE_2s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_2s
2026-09-04 21:03:03.256,1788555783.256,77226,7,354,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,3,ACTIVE_3s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_3s
2026-09-04 21:03:03.755,1788555783.756,77227,8,355,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,3,ACTIVE_3s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_3s
2026-09-04 21:03:04.258,1788555784.258,77228,9,356,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,4,ACTIVE_4s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_4s
2026-09-04 21:03:04.769,1788555784.769,77229,10,357,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,4,ACTIVE_4s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_4s
2026-09-04 21:03:05.266,1788555785.266,77230,11,358,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,5,ACTIVE_5s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_5s
2026-09-04 21:03:05.767,1788555785.768,77231,12,359,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,5,ACTIVE_5s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_5s
2026-09-04 21:03:06.269,1788555786.269,77232,13,360,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,6,ACTIVE_6s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_6s
2026-09-04 21:03:06.770,1788555786.771,77233,14,361,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,6,ACTIVE_6s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_6s
2026-09-04 21:03:07.272,1788555787.273,77234,15,362,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,7,ACTIVE_7s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_7s
2026-09-04 21:03:07.779,1788555787.780,77235,16,363,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,7,ACTIVE_7s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_7s
2026-09-04 21:03:08.280,1788555788.281,77236,17,364,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,8,ACTIVE_8s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_8s
2026-09-04 21:03:08.781,1788555788.782,77237,18,365,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,8,ACTIVE_8s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_8s
2026-09-04 21:03:09.285,1788555789.285,77238,19,366,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,9,ACTIVE_9s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_9s
2026-09-04 21:03:09.786,1788555789.787,77239,20,367,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,9,ACTIVE_9s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_9s
2026-09-04 21:03:10.289,1788555790.289,77240,21,368,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,10,ACTIVE_10s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_10s
2026-09-04 21:03:10.790,1788555790.790,77241,22,369,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,10,ACTIVE_10s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_10s
2026-09-04 21:03:11.291,1788555791.292,77242,23,370,4430.99,4431.07,8.0,PASS_<=10c,+0.0,FLAT,+0.0,+34.0,4.2,+0.00,0.00,SLOW,4430.65,4431.16,4430.60,4430.99,0.00,0.00,0.0,BULLISH,56.0,4430.99,4430.99,4430.99,4430.99,11,ACTIVE_11s,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS_<20%,0.00,0.0,NO,STANDBY_VEL_LOW,0,0.00,4590.00,815.02,FALSE,M1_DIRECTION_MISMATCH|OPENING_SHIELD_ACTIVE_11s
